id,time,款,項,目,節,編號,名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
240,112,02040,C,學術研究與人才培育,學術研究與人才培育,52020401020,"<#H1>本年度預算數3,635,217千元，包括業務費2,683,827千元，設備及投資639,691千元，獎補助費311,699千元。

<#H1>本年度預算數之內容與上年度之比較如下：

<#H2>基本行政工作維持費807,050千元，較上年度減列機械設備購置等經費36,852千元。

<#H2>學術規劃及交流合作經費61,933千元，較上年度減列國外專家學者來台工作報酬等經費11,364千元。

<#H2>籌開第35次院士會議經費2,658千元，與上年度同。



<#H2>人才培育及延攬計畫經費510,818千元，較上年度減列約聘助理人員薪資及購置研究耗材等經費22,590千元。

<#H2>跨領域開發及研究設施之改善經費1,523,979千元，較上年度減列購置研究耗材及清潔印刷等經費55,080千元。

<#H2>任務型專案研究計畫經費663,877千元，較上年度減列約聘助理人員薪資及機械設備養護等經費48,517千元。

<#H2>學研合作經費64,902千元，較上年度增列海洋研究船租金及清潔印刷等經費39,928千元。",3635217000,3769692000,3239877732,-134475000,
240,112,02040,C,自然及人文社會科學研究,自然及人文社會科學研究,52020402000,,4364747000,4144721000,4227126675,220026000,
240,112,02040,C,數理科學研究,數理科學研究,52020402010,"<#H1>本年度預算數1,568,512千元，包括業務費1,211,386千元，設備及投資312,872千元，獎補助費44,254千元。

<#H1>本年度預算數之內容與上年度之比較如下：

<#H2>數學研究經費61,457千元，較上年度增列資訊軟體購置及約聘助理人員薪資等經費3,720千元。

<#H2>物理研究經費196,278千元，較上年度增列電費及購置機械設備等經費5,973千元。

<#H2>化學研究經費126,731千元，較上年度增列研究耗材及機械設備等經費4,717千元。

<#H2>地球科學研究經費112,647千元，較上年度增列清潔印刷及資訊硬體設備費等24,894千元。

<#H2>資訊科學研究經費175,631千元，較上年度增列資訊硬體設備及約聘助理人員薪資等經費15,742千元。

<#H2>統計科學研究經費96,928千元，較上年度增列約聘助理人員薪資及清潔印刷等經費8,584千元。

<#H2>原子與分子科學研究經費167,017千元，較上年度減列機械設備及房屋建築養護等經費3,130千元。

<#H2>天文及天文物理研究經費298,336千元，較上年度減列清潔印刷等經費6,894千元。

<#H2>應用科學研究經費142,361千元，較上年度增列機械設備及資訊硬體設備等經費10,777千元。

<#H2>環境變遷研究經費97,060千元，較上年度增列設施機械設備養護費及研究耗材等經費11,888千元。

<#H2>資訊科技創新研究經費94,066千元，較上年度減列資訊硬體設備及清潔印刷等經費1,034千元。",1568512000,1493275000,1519379047,75237000,
240,112,02040,C,生命科學研究,生命科學研究,52020402020,"
<#H1>本年度預算數1,884,804千元，包括業務費1,522,532千元，設備及投資295,272千元，獎補助費67,000千元。

<#H1>本年度預算數之內容與上年度之比較如下：

<#H2>植物暨微生物學研究經費181,622千元，較上年度增列約聘助理人員薪資及研究耗材等經費10,343千元。

<#H2>細胞與個體生物學研究經費131,749千元，較上年度增列機械設備購置及房屋建築養護等經費18,737千元。

<#H2>生物化學研究經費172,856千元，較上年度增列研究耗材及清潔印刷等經費17,053千元。

<#H2>生物醫學科學研究經費325,122千元，較上年度增列機械設備及研究耗材購置等經費13,962千元。

<#H2>分子生物研究經費269,649千元，較上年度增列約聘助理人員薪資及研究耗材購置等經費11,148千元。

<#H2>農業生物科技研究經費143,655千元，較上年度增列研究耗材購置及約聘助理人員薪資等經費15,322千元。

<#H2>生命科學圖書館經費35,164千元，較上年度減列電子資料庫使用費等80千元。

<#H2>臨海研究站經費40,272千元，較上年度增列研究耗材購置等經費1,731千元。

<#H2>生物多樣性研究經費124,869千元，較上年度增列約聘助理人員薪資及資訊硬體設備購置等經費5,730千元。

<#H2>基因體研究經費239,089千元，較上年度減列研究耗材及機械設備購置等經費38,418千元。

<#H2>生醫轉譯研究經費199,853千元，較上年度增列實驗室優化工程等經費46,791千元。

<#H2>跨領域大樓基本行政工作維持費20,904千元，較上年度增列清潔印刷等經費236千元。
",1884804000,1782249000,1867561940,102555000,
240,112,02040,C,人文及社會科學研究,人文及社會科學研究,52020402030,"<#H1>本年度預算數911,431千元，包括業務費722,366千元，設備及投資164,417千元，獎補助費24,648千元。

<#H1>本年度預算數之內容與上年度之比較如下：

<#H2>史學及考文研究經費180,089千元，較上年度增列房屋建築修繕工程及約聘助理人員薪資等經費6,765千元。

<#H2>民族學研究經費71,902千元，較上年度增列約聘助理人員薪資及研究用物品等經費3,078千元。

<#H2>近代史研究及史料搜集整編經費82,201千元，較上年度增列系統開發及約聘助理人員薪資等經費3,623千元。

<#H2>經濟研究經費63,755千元，較上年度增列約聘助理人員薪資及房屋建築修繕工程等經費2,727千元。

<#H2>歐美研究經費57,045千元，較上年度增列清潔印刷及約聘助理人員薪資等經費2,380千元。

<#H2>中國文哲研究經費51,512千元，較上年度增列約聘助理人員薪資及電子資料庫設備購置等經費4,686千元。

<#H2>台灣史研究經費56,743千元，較上年度增列約聘助理人員薪資及清潔印刷等經費2,395千元。

<#H2>社會學研究經費61,446千元，較上年度增列約聘助理人員薪資等經費2,572千元。

<#H2>語言學研究經費54,561千元，較上年度增列約聘助理人員薪資等經費2,293千元。

<#H2>政治學研究經費36,604千元，較上年度增列約聘助理人員薪資及訪查等經費3,505千元。

<#H2>人文社會科學研究經費122,872千元，較上年度增列約聘助理人員薪資及清潔印刷等經費5,062千元。

<#H2>法律學研究經費45,319千元，較上年度增列約聘助理人員薪資及非消耗品購置等經費2,044千元。

<#H2>人文館基本行政工作維持費27,382千元，較上年度增列設施養護及房屋建築養護等經費1,104千元。",911431000,869197000,840185688,42234000,
240,112,02040,C,南部院區,南部院區,52020404000,"<#H1>本年度預算數858,406千元，包括業務費152,359千元，設備及投資702,547千元，獎補助費3,500千元。

<#H1>本年度預算數之內容與上年度之比較如下：

<#H2>南部院區綜合規劃計畫總經費5,790,686千元，分年辦理，105至111年度已編列5,308,261千元，本年度續編第8年經費407,615千元，較上年度減列316,585千元。

<#H2>南部院區發展量子科技及興建實驗大樓規劃計畫總經費938,133千元，分年辦理，本年度編列第1年經費26,405千元。

<#H2>南部院區維運經費125,361千元，較上年度增列資訊及機械設備購置等經費39,506千元。

<#H2>農業生技經費66,743千元，較上年度減列機械設備購置等經費673千元。

<#H2>量子科技經費169,688千元，較上年度增列儀器設備購置及房屋建築裝修工程等經費165,112千元。

<#H2>新增淨零永續經費49,709千元。

<#H2>新增核心溫室經費12,885千元。",858406000,882047000,812761581,-23641000,
240,112,02040,C,非營業特種基金,非營業特種基金,52020405000,,1455657000,1288395000,1051286000,167262000,
240,112,02040,C,科學研究基金,科學研究基金,52020405010,"<#H1>本年度預算數1,455,657千元，包括設備及投資478,351千元，獎補助費977,306千元。

<#H1>本年度預算數之內容與上年度之比較如下：



<#H2>研發能量提升計畫330,775千元，較上年度減列56,885千元。

<#H2>科研環境領航計畫839,693千元，較上年度增列231,958千元。

<#H2>國家生技研究園區285,189千元，較上年度減列5,811千元。


<#H2>上年度培育科技菁英計畫預算業已編竣，所列2,000千元如數減列。",1455657000,1288395000,1051286000,167262000,
240,112,02040,C,一般建築及設備,一般建築及設備,52020409000,,3540000,5260000,1845988,-1720000,
240,112,02040,C,交通及運輸設備,交通及運輸設備,52020409011,"本年度預算數之內容與上年度之比較如下：

<#H1>新增汰購公務車輛3輛及電動機車2輛經費3,540千元。

<#H1>上年度汰購首長座車1輛及公務車輛4輛預算業已編竣，所列5,260千元如數減列。
",3540000,5260000,1845988,-1720000,
240,112,02040,C,第一預備金,第一預備金,52020409800,仍照上年度預算數編列。,7375000,7375000,0,0,
240,113,1,,,,0002000000,總統府主管,,,,,
240,113,,5,,,0002400000,中央研究院,13496294,13238032,12509243,258262,
240,113,,,,,5202400000,科學支出,13496294,13238032,12509243,258262,
240,113,,,1,,5202400100,一般行政,274735,272689,257911,2046,"1.本年度預算數274,735千元，包括人事費224,912千元，業務費47,649千元，設備及投資1,742千元，獎補助費432千元。
2.本年度預算數之內容與上年度之比較如下：
  (1)人員維持費224,912千元，較上年度增列退休退職給付等經費3,188千元。
  (2)基本行政工作維持費38,416千元，較上年度減列清潔印刷等事務經費1,079千元。 
  (3)幼兒園運作維持經費11,407千元，較上年度減列清潔印刷等事務經費63千元。"
240,113,,,2,,5202401000,一般學術研究及評議,6671554,6275618,6044228,395936,
240,113,,,,1,5202401010,人力資源,2642871,2640401,2496076,2470,"1.本年度預算數2,642,871千元，包括人事費2,572,871千元，獎補助費70,000千元。  
2.本年度預算數2,642,871千元，係研究人員待遇等經費，較上年度增列2,470千元。"
240,113,,,,2,5202401020,學術研究與人才培育,4028683,3635217,3548152,393466,"1.本年度預算數4,028,683千元，包括業務費2,821,218千元，設備及投資708,270千元，獎補助費499,195千元。
2.本年度預算數之內容與上年度之比較如下：
  (1)基本行政工作維持費869,080千元，較上年度增列房屋建築養護及軟體使用等經費62,030千元。
  (2)學術規劃及交流合作經費97,704千元，較上年度增列系統開發及約聘助理人員薪資等經費35,771千元。
  (3)人才培育及延攬計畫經費638,658千元，較上年度增列碩博士研究生獎助學金等127,840千元。
  (4)跨領域開發及研究設施之改善經費1,580,646千元，較上年度增列機械設備及碩博士研究生獎助學金等56,667千元。
  (5)任務型專案研究計畫經費639,514千元，較上年度減列研究耗材及機械設備等經費24,363千元。
  (6)學研合作經費120,603千元，較上年度增列中研學者計畫等經費55,701千元。 
  (7)新增召開第35次院士會議經費82,478千元。 
  (8)上年度籌開第35次院士會議預算業已編竣，所列2,658千元如數減列。"
