id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,細目編號,細目名稱,原預算數,追加減數,截至本月止分配預算數_1,本月實現數,截至本月止累計實現數_2,應收收入數_3,分配數預算餘額_4
240,10908,109,08,,,2,,0702400500-0,廢舊物資售價,,,1500000,0,750000,48451,1386198,0,636198
240,10908,109,08,7,,,,1200000000-8,其他收入,,,140582000,0,92787000,9655478,89284810,0,-3502190
240,10908,109,08,,5,,,1202400000-6,中央研究院,,,140582000,0,92787000,9655478,89284810,0,-3502190
240,10908,109,08,,,1,,1202400200-5,雜項收入,,,140582000,0,92787000,9655478,89284810,0,-3502190
240,10908,109,08,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,1336000,153475,11091265,0,9755265
240,10908,109,08,,,,2,1202400210-9,其他雜項收入,,,138582000,0,91451000,9502003,78193545,0,-13257455
240,10908,109,08,,,,,合計,,,,150312000,0,99444000,9727224,94741721,0,-4702279
240,10909,109,09,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,3744000,103918,2597067,0,-1146933
240,10909,109,09,,4,,,0402400000-0,中央研究院,,,5000000,0,3744000,103918,2597067,0,-1146933
240,10909,109,09,,,1,,0402400300-4,賠償收入,,,5000000,0,3744000,103918,2597067,0,-1146933
240,10909,109,09,,,,1,0402400301-7,一般賠償收入,,,5000000,0,3744000,103918,2597067,0,-1146933
240,10909,109,09,4,,,,0700000000-9,財產收入,,,4730000,0,3494000,285429,3249191,0,-244809
240,10909,109,09,,5,,,0702400000-7,中央研究院,,,4730000,0,3494000,285429,3249191,0,-244809
240,10909,109,09,,,1,,0702400100-1,財產孳息,,,3230000,0,2744000,7500,1585064,0,-1158936
240,10909,109,09,,,,1,0702400103-0,租金收入,,,3230000,0,2744000,7500,1584920,0,-1159080
240,10909,109,09,,,,2,0702400101-4,利息收入,,,0,0,0,0,144,0,144
240,10909,109,09,,,2,,0702400500-0,廢舊物資售價,,,1500000,0,750000,277929,1664127,0,914127
240,10909,109,09,7,,,,1200000000-8,其他收入,,,140582000,0,108769000,14385926,103670736,0,-5098264
240,10909,109,09,,5,,,1202400000-6,中央研究院,,,140582000,0,108769000,14385926,103670736,0,-5098264
240,10909,109,09,,,1,,1202400200-5,雜項收入,,,140582000,0,108769000,14385926,103670736,0,-5098264
240,10909,109,09,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,1503000,347920,11439185,0,9936185
240,10909,109,09,,,,2,1202400210-9,其他雜項收入,,,138582000,0,107266000,14038006,92231551,0,-15034449
240,10909,109,09,,,,,合計,,,,150312000,0,116007000,14775273,109516994,0,-6490006
240,10910,109,10,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,4160000,816958,3414025,0,-745975
240,10910,109,10,,4,,,0402400000-0,中央研究院,,,5000000,0,4160000,816958,3414025,0,-745975
240,10910,109,10,,,1,,0402400300-4,賠償收入,,,5000000,0,4160000,816958,3414025,0,-745975
240,10910,109,10,,,,1,0402400301-7,一般賠償收入,,,5000000,0,4160000,816958,3414025,0,-745975
240,10910,109,10,4,,,,0700000000-9,財產收入,,,4730000,0,3659000,134410,3383601,0,-275399
240,10910,109,10,,5,,,0702400000-7,中央研究院,,,4730000,0,3659000,134410,3383601,0,-275399
240,10910,109,10,,,1,,0702400100-1,財產孳息,,,3230000,0,2909000,112410,1697474,0,-1211526
240,10910,109,10,,,,1,0702400103-0,租金收入,,,3230000,0,2909000,112396,1697316,0,-1211684
240,10910,109,10,,,,2,0702400101-4,利息收入,,,0,0,0,14,158,0,158
240,10910,109,10,,,2,,0702400500-0,廢舊物資售價,,,1500000,0,750000,22000,1686127,0,936127
240,10910,109,10,7,,,,1200000000-8,其他收入,,,140582000,0,119135000,10829967,114500703,0,-4634297
240,10910,109,10,,5,,,1202400000-6,中央研究院,,,140582000,0,119135000,10829967,114500703,0,-4634297
240,10910,109,10,,,1,,1202400200-5,雜項收入,,,140582000,0,119135000,10829967,114500703,0,-4634297
240,10910,109,10,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,1670000,25306,11464491,0,9794491
240,10910,109,10,,,,2,1202400210-9,其他雜項收入,,,138582000,0,117465000,10804661,103036212,0,-14428788
240,10910,109,10,,,,,合計,,,,150312000,0,126954000,11781335,121298329,0,-5655671
240,10911,109,11,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,4576000,87151,3501176,0,-1074824
240,10911,109,11,,4,,,0402400000-0,中央研究院,,,5000000,0,4576000,87151,3501176,0,-1074824
240,10911,109,11,,,1,,0402400300-4,賠償收入,,,5000000,0,4576000,87151,3501176,0,-1074824
240,10911,109,11,,,,1,0402400301-7,一般賠償收入,,,5000000,0,4576000,87151,3501176,0,-1074824
240,10911,109,11,4,,,,0700000000-9,財產收入,,,4730000,0,3819000,336489,3720090,0,-98910
240,10911,109,11,,5,,,0702400000-7,中央研究院,,,4730000,0,3819000,336489,3720090,0,-98910
240,10911,109,11,,,1,,0702400100-1,財產孳息,,,3230000,0,3069000,185700,1883174,0,-1185826
240,10911,109,11,,,,1,0702400103-0,租金收入,,,3230000,0,3069000,185700,1883016,0,-1185984
240,10911,109,11,,,,2,0702400101-4,利息收入,,,0,0,0,0,158,0,158
240,10911,109,11,,,2,,0702400500-0,廢舊物資售價,,,1500000,0,750000,150789,1836916,0,1086916
240,10911,109,11,7,,,,1200000000-8,其他收入,,,140582000,0,129535000,11557185,126057888,0,-3477112
240,10911,109,11,,5,,,1202400000-6,中央研究院,,,140582000,0,129535000,11557185,126057888,0,-3477112
240,10911,109,11,,,1,,1202400200-5,雜項收入,,,140582000,0,129535000,11557185,126057888,0,-3477112
240,10911,109,11,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,1837000,60459,11524950,0,9687950
240,10911,109,11,,,,2,1202400210-9,其他雜項收入,,,138582000,0,127698000,11496726,114532938,0,-13165062
240,10911,109,11,,,,,合計,,,,150312000,0,137930000,11980825,133279154,0,-4650846
240,10912,109,12,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,5000000,1941368,5442544,0,0,442544
240,10912,109,12,,4,,,0402400000-0,中央研究院,,,5000000,0,5000000,1941368,5442544,0,0,442544
240,10912,109,12,,,1,,0402400300-4,賠償收入,,,5000000,0,5000000,1941368,5442544,0,0,442544
240,10912,109,12,,,,1,0402400301-7,一般賠償收入,,,5000000,0,5000000,1941368,5442544,0,0,442544
240,10912,109,12,4,,,,0700000000-9,財產收入,,,4730000,0,4730000,436887,4156977,0,0,-573023
240,10912,109,12,,5,,,0702400000-7,中央研究院,,,4730000,0,4730000,436887,4156977,0,0,-573023
240,10912,109,12,,,1,,0702400100-1,財產孳息,,,3230000,0,3230000,101887,1985061,0,0,-1244939
240,10912,109,12,,,,1,0702400103-0,租金收入,,,3230000,0,3230000,101783,1984799,0,0,-1245201
240,10912,109,12,,,,2,0702400101-4,利息收入,,,0,0,0,104,262,0,0,262
240,10912,109,12,,,2,,0702400500-0,廢舊物資售價,,,1500000,0,1500000,335000,2171916,0,0,671916
240,10912,109,12,7,,,,1200000000-8,其他收入,,,140582000,0,140582000,9617742,135675630,0,0,-4906370
240,10912,109,12,,5,,,1202400000-6,中央研究院,,,140582000,0,140582000,9617742,135675630,0,0,-4906370
240,10912,109,12,,,1,,1202400200-5,雜項收入,,,140582000,0,140582000,9617742,135675630,0,0,-4906370
240,10912,109,12,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,2000000,-13249,11511701,0,0,9511701
240,10912,109,12,,,,2,1202400210-9,其他雜項收入,,,138582000,0,138582000,9630991,124163929,0,0,-14418071
240,10912,109,12,,,,,合計,,,,150312000,0,150312000,11995997,145275151,0,0,-5036849
240,11001,110,01,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,416000,137605,137605,0,-278395
240,11001,110,01,,4,,,0402400000-0,中央研究院,,,5000000,0,416000,137605,137605,0,-278395
240,11001,110,01,,,1,,0402400300-4,賠償收入,,,5000000,0,416000,137605,137605,0,-278395
240,11001,110,01,,,,1,0402400301-7,一般賠償收入,,,5000000,0,416000,137605,137605,0,-278395
240,11001,110,01,4,,,,0700000000-9,財產收入,,,4333000,0,1120000,1412023,1412023,0,292023
240,11001,110,01,,5,,,0702400000-7,中央研究院,,,4333000,0,1120000,1412023,1412023,0,292023
240,11001,110,01,,,1,,0702400100-1,財產孳息,,,3333000,0,1120000,331284,331284,0,-788716
240,11001,110,01,,,,1,0702400103-0,租金收入,,,3333000,0,1120000,331284,331284,0,-788716
240,11001,110,01,,,2,,0702400500-0,廢舊物資售價,,,1000000,0,0,1080739,1080739,0,1080739
240,11001,110,01,7,,,,1200000000-8,其他收入,,,140916000,0,13980000,12318461,12318461,0,-1661539
240,11001,110,01,,5,,,1202400000-6,中央研究院,,,140916000,0,13980000,12318461,12318461,0,-1661539
240,11001,110,01,,,1,,1202400200-5,雜項收入,,,140916000,0,13980000,12318461,12318461,0,-1661539
240,11001,110,01,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,167000,8040,8040,0,-158960
240,11001,110,01,,,,2,1202400210-9,其他雜項收入,,,138916000,0,13813000,12310421,12310421,0,-1502579
240,11001,110,01,,,,,合計,,,,150249000,0,15516000,13868089,13868089,0,-1647911
240,11002,110,02,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,832000,2620,140225,0,-691775
240,11002,110,02,,4,,,0402400000-0,中央研究院,,,5000000,0,832000,2620,140225,0,-691775
240,11002,110,02,,,1,,0402400300-4,賠償收入,,,5000000,0,832000,2620,140225,0,-691775
240,11002,110,02,,,,1,0402400301-7,一般賠償收入,,,5000000,0,832000,2620,140225,0,-691775
240,11002,110,02,4,,,,0700000000-9,財產收入,,,4333000,0,1474000,547105,1959128,0,485128
240,11002,110,02,,5,,,0702400000-7,中央研究院,,,4333000,0,1474000,547105,1959128,0,485128
240,11002,110,02,,,1,,0702400100-1,財產孳息,,,3333000,0,1474000,547105,878389,0,-595611
240,11002,110,02,,,,1,0702400103-0,租金收入,,,3333000,0,1474000,547105,878389,0,-595611
240,11002,110,02,,,2,,0702400500-0,廢舊物資售價,,,1000000,0,0,0,1080739,0,1080739
240,11002,110,02,7,,,,1200000000-8,其他收入,,,140916000,0,23394000,8284046,20602507,0,-2791493
240,11002,110,02,,5,,,1202400000-6,中央研究院,,,140916000,0,23394000,8284046,20602507,0,-2791493
240,11002,110,02,,,1,,1202400200-5,雜項收入,,,140916000,0,23394000,8284046,20602507,0,-2791493
240,11002,110,02,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,334000,248275,256315,0,-77685
240,11002,110,02,,,,2,1202400210-9,其他雜項收入,,,138916000,0,23060000,8035771,20346192,0,-2713808
240,11002,110,02,,,,,合計,,,,150249000,0,25700000,8833771,22701860,0,-2998140
240,11003,110,03,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,1248000,9420,149645,0,-1098355
240,11003,110,03,,4,,,0402400000-0,中央研究院,,,5000000,0,1248000,9420,149645,0,-1098355
240,11003,110,03,,,1,,0402400300-4,賠償收入,,,5000000,0,1248000,9420,149645,0,-1098355
240,11003,110,03,,,,1,0402400301-7,一般賠償收入,,,5000000,0,1248000,9420,149645,0,-1098355
240,11003,110,03,4,,,,0700000000-9,財產收入,,,4333000,0,1930000,160620,2119748,0,189748
240,11003,110,03,,5,,,0702400000-7,中央研究院,,,4333000,0,1930000,160620,2119748,0,189748
240,11003,110,03,,,1,,0702400100-1,財產孳息,,,3333000,0,1930000,160220,1038609,0,-891391
240,11003,110,03,,,,1,0702400103-0,租金收入,,,3333000,0,1930000,160220,1038609,0,-891391
240,11003,110,03,,,2,,0702400500-0,廢舊物資售價,,,1000000,0,0,400,1081139,0,1081139
240,11003,110,03,7,,,,1200000000-8,其他收入,,,140916000,0,33295000,11212921,31815428,0,-1479572
240,11003,110,03,,5,,,1202400000-6,中央研究院,,,140916000,0,33295000,11212921,31815428,0,-1479572
240,11003,110,03,,,1,,1202400200-5,雜項收入,,,140916000,0,33295000,11212921,31815428,0,-1479572
240,11003,110,03,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,501000,2728765,2985080,0,2484080
240,11003,110,03,,,,2,1202400210-9,其他雜項收入,,,138916000,0,32794000,8484156,28830348,0,-3963652
240,11003,110,03,,,,,合計,,,,150249000,0,36473000,11382961,34084821,0,-2388179
240,11004,110,04,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,1664000,16027,165672,0,-1498328
240,11004,110,04,,4,,,0402400000-0,中央研究院,,,5000000,0,1664000,16027,165672,0,-1498328
240,11004,110,04,,,1,,0402400300-4,賠償收入,,,5000000,0,1664000,16027,165672,0,-1498328
240,11004,110,04,,,,1,0402400301-7,一般賠償收入,,,5000000,0,1664000,16027,165672,0,-1498328
240,11004,110,04,4,,,,0700000000-9,財產收入,,,4333000,0,2085000,260837,2380585,0,295585
240,11004,110,04,,5,,,0702400000-7,中央研究院,,,4333000,0,2085000,260837,2380585,0,295585
240,11004,110,04,,,1,,0702400100-1,財產孳息,,,3333000,0,2085000,226052,1264661,0,-820339
240,11004,110,04,,,,1,0702400103-0,租金收入,,,3333000,0,2085000,226052,1264661,0,-820339
240,11004,110,04,,,2,,0702400500-0,廢舊物資售價,,,1000000,0,0,34785,1115924,0,1115924
240,11004,110,04,7,,,,1200000000-8,其他收入,,,140916000,0,42938000,8505869,40321297,0,-2616703
240,11004,110,04,,5,,,1202400000-6,中央研究院,,,140916000,0,42938000,8505869,40321297,0,-2616703
240,11004,110,04,,,1,,1202400200-5,雜項收入,,,140916000,0,42938000,8505869,40321297,0,-2616703
240,11004,110,04,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,668000,182987,3168067,0,2500067
240,11004,110,04,,,,2,1202400210-9,其他雜項收入,,,138916000,0,42270000,8322882,37153230,0,-5116770
240,11004,110,04,,,,,合計,,,,150249000,0,46687000,8782733,42867554,0,-3819446
240,11005,110,05,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,2080000,44845,210517,0,-1869483
240,11005,110,05,,4,,,0402400000-0,中央研究院,,,5000000,0,2080000,44845,210517,0,-1869483
240,11005,110,05,,,1,,0402400300-4,賠償收入,,,5000000,0,2080000,44845,210517,0,-1869483
240,11005,110,05,,,,1,0402400301-7,一般賠償收入,,,5000000,0,2080000,44845,210517,0,-1869483
240,11005,110,05,4,,,,0700000000-9,財產收入,,,4333000,0,2240000,158420,2539005,0,299005
240,11005,110,05,,5,,,0702400000-7,中央研究院,,,4333000,0,2240000,158420,2539005,0,299005
240,11005,110,05,,,1,,0702400100-1,財產孳息,,,3333000,0,2240000,158420,1423081,0,-816919
240,11005,110,05,,,,2,0702400103-0,租金收入,,,3333000,0,2240000,158420,1423081,0,-816919
240,11005,110,05,,,2,,0702400500-0,廢舊物資售價,,,1000000,0,0,0,1115924,0,1115924
240,11005,110,05,7,,,,1200000000-8,其他收入,,,140916000,0,53091000,8676027,48997324,0,-4093676
240,11005,110,05,,5,,,1202400000-6,中央研究院,,,140916000,0,53091000,8676027,48997324,0,-4093676
240,11005,110,05,,,1,,1202400200-5,雜項收入,,,140916000,0,53091000,8676027,48997324,0,-4093676
240,11005,110,05,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,835000,9425,3177492,0,2342492
240,11005,110,05,,,,2,1202400210-9,其他雜項收入,,,138916000,0,52256000,8666602,45819832,0,-6436168
240,11005,110,05,,,,,合計,,,,150249000,0,57411000,8879292,51746846,0,-5664154
240,11006,110,06,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,2496000,27589,238106,0,-2257894
240,11006,110,06,,4,,,0402400000-0,中央研究院,,,5000000,0,2496000,27589,238106,0,-2257894
240,11006,110,06,,,1,,0402400300-4,賠償收入,,,5000000,0,2496000,27589,238106,0,-2257894
240,11006,110,06,,,,1,0402400301-7,一般賠償收入,,,5000000,0,2496000,27589,238106,0,-2257894
240,11006,110,06,4,,,,0700000000-9,財產收入,,,4333000,0,2897000,401425,2940430,0,43430
240,11006,110,06,,5,,,0702400000-7,中央研究院,,,4333000,0,2897000,401425,2940430,0,43430
240,11006,110,06,,,1,,0702400100-1,財產孳息,,,3333000,0,2397000,236289,1659370,0,-737630
240,11006,110,06,,,,1,0702400101-4,利息收入,,,0,0,0,100,100,0,100
240,11006,110,06,,,,2,0702400103-0,租金收入,,,3333000,0,2397000,236189,1659270,0,-737730
240,11006,110,06,,,2,,0702400500-0,廢舊物資售價,,,1000000,0,500000,165136,1281060,0,781060
240,11006,110,06,7,,,,1200000000-8,其他收入,,,140916000,0,63326000,8309481,57306805,0,-6019195
240,11006,110,06,,5,,,1202400000-6,中央研究院,,,140916000,0,63326000,8309481,57306805,0,-6019195
240,11006,110,06,,,1,,1202400200-5,雜項收入,,,140916000,0,63326000,8309481,57306805,0,-6019195
240,11006,110,06,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,1002000,49435,3226927,0,2224927
240,11006,110,06,,,,2,1202400210-9,其他雜項收入,,,138916000,0,62324000,8260046,54079878,0,-8244122
240,11006,110,06,,,,,合計,,,,150249000,0,68719000,8738495,60485341,0,-8233659
240,11007,110,07,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,2912000,4569,242675,0,-2669325
240,11007,110,07,,4,,,0402400000-0,中央研究院,,,5000000,0,2912000,4569,242675,0,-2669325
240,11007,110,07,,,1,,0402400300-4,賠償收入,,,5000000,0,2912000,4569,242675,0,-2669325
240,11007,110,07,,,,1,0402400301-7,一般賠償收入,,,5000000,0,2912000,4569,242675,0,-2669325
240,11007,110,07,4,,,,0700000000-9,財產收入,,,4333000,0,3052000,343640,3284070,0,232070
240,11007,110,07,,5,,,0702400000-7,中央研究院,,,4333000,0,3052000,343640,3284070,0,232070
240,11007,110,07,,,1,,0702400100-1,財產孳息,,,3333000,0,2552000,338710,1998080,0,-553920
240,11007,110,07,,,,1,0702400101-4,利息收入,,,0,0,0,0,100,0,100
240,11007,110,07,,,,2,0702400103-0,租金收入,,,3333000,0,2552000,338710,1997980,0,-554020
240,11007,110,07,,,2,,0702400500-0,廢舊物資售價,,,1000000,0,500000,4930,1285990,0,785990
240,11007,110,07,7,,,,1200000000-8,其他收入,,,140916000,0,78838000,9081672,66388477,0,-12449523
240,11007,110,07,,5,,,1202400000-6,中央研究院,,,140916000,0,78838000,9081672,66388477,0,-12449523
240,11007,110,07,,,1,,1202400200-5,雜項收入,,,140916000,0,78838000,9081672,66388477,0,-12449523
240,11007,110,07,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,1169000,1500,3228427,0,2059427
240,11007,110,07,,,,2,1202400210-9,其他雜項收入,,,138916000,0,77669000,9080172,63160050,0,-14508950
240,11007,110,07,,,,,合計,,,,150249000,0,84802000,9429881,69915222,0,-14886778
240,11008,110,08,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,3328000,30021,272696,0,-3055304
240,11008,110,08,,4,,,0402400000-0,中央研究院,,,5000000,0,3328000,30021,272696,0,-3055304
240,11008,110,08,,,1,,0402400300-4,賠償收入,,,5000000,0,3328000,30021,272696,0,-3055304
240,11008,110,08,,,,1,0402400301-7,一般賠償收入,,,5000000,0,3328000,30021,272696,0,-3055304
240,11008,110,08,4,,,,0700000000-9,財產收入,,,4333000,0,3207000,2272093,5556163,0,2349163
240,11008,110,08,,5,,,0702400000-7,中央研究院,,,4333000,0,3207000,2272093,5556163,0,2349163
240,11008,110,08,,,1,,0702400100-1,財產孳息,,,3333000,0,2707000,144513,2142593,0,-564407
240,11008,110,08,,,,1,0702400101-4,利息收入,,,0,0,0,0,100,0,100
240,11008,110,08,,,,2,0702400103-0,租金收入,,,3333000,0,2707000,144513,2142493,0,-564507
240,11008,110,08,,,2,,0702400500-0,廢舊物資售價,,,1000000,0,500000,2127580,3413570,0,2913570
240,11008,110,08,7,,,,1200000000-8,其他收入,,,140916000,0,89155000,11992305,78380782,0,-10774218
240,11008,110,08,,5,,,1202400000-6,中央研究院,,,140916000,0,89155000,11992305,78380782,0,-10774218
240,11008,110,08,,,1,,1202400200-5,雜項收入,,,140916000,0,89155000,11992305,78380782,0,-10774218
240,11008,110,08,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,1336000,10056,3238483,0,1902483
240,11008,110,08,,,,2,1202400210-9,其他雜項收入,,,138916000,0,87819000,11982249,75142299,0,-12676701
240,11008,110,08,,,,,合計,,,,150249000,0,95690000,14294419,84209641,0,-11480359
240,11009,110,09,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,3744000,4261,276957,0,-3467043
240,11009,110,09,,4,,,0402400000-0,中央研究院,,,5000000,0,3744000,4261,276957,0,-3467043
240,11009,110,09,,,1,,0402400300-4,賠償收入,,,5000000,0,3744000,4261,276957,0,-3467043
240,11009,110,09,,,,1,0402400301-7,一般賠償收入,,,5000000,0,3744000,4261,276957,0,-3467043
240,11009,110,09,4,,,,0700000000-9,財產收入,,,4333000,0,3364000,336999,5893162,0,2529162
240,11009,110,09,,5,,,0702400000-7,中央研究院,,,4333000,0,3364000,336999,5893162,0,2529162
240,11009,110,09,,,1,,0702400100-1,財產孳息,,,3333000,0,2864000,88793,2231386,0,-632614
240,11009,110,09,,,,1,0702400101-4,利息收入,,,0,0,0,0,100,0,100
240,11009,110,09,,,,2,0702400103-0,租金收入,,,3333000,0,2864000,88793,2231286,0,-632714
240,11009,110,09,,,2,,0702400500-0,廢舊物資售價,,,1000000,0,500000,248206,3661776,0,3161776
240,11009,110,09,7,,,,1200000000-8,其他收入,,,140916000,0,103150000,10041070,88421852,0,-14728148
240,11009,110,09,,5,,,1202400000-6,中央研究院,,,140916000,0,103150000,10041070,88421852,0,-14728148
240,11009,110,09,,,1,,1202400200-5,雜項收入,,,140916000,0,103150000,10041070,88421852,0,-14728148
240,11009,110,09,,,,1,1202400201-8,收回以前年度歲出,,,2000000,0,1503000,11124,3249607,0,1746607
240,11009,110,09,,,,2,1202400210-9,其他雜項收入,,,138916000,0,101647000,10029946,85172245,0,-16474755
240,11009,110,09,,,,,合計,,,,150249000,0,110258000,10382330,94591971,0,-15666029
240,11010,110,10,2,,,,0400000000-2,罰款及賠償收入,,,5000000,0,4160000,64046,341003,0,-3818997
240,11010,110,10,,4,,,0402400000-0,中央研究院,,,5000000,0,4160000,64046,341003,0,-3818997
240,11010,110,10,,,1,,0402400300-4,賠償收入,,,5000000,0,4160000,64046,341003,0,-3818997
240,11010,110,10,,,,1,0402400301-7,一般賠償收入,,,5000000,0,4160000,64046,341003,0,-3818997
